method,backbone_id,seed_left,seed_right,seed_pair_identity_pct,seed_pair_diversity_pct
marslike,6413,42,43,74.3801652892562,25.619834710743806
marslike,6413,42,44,71.900826446281,28.099173553719005
marslike,6413,43,44,75.6198347107438,24.380165289256194
marslike,6422,42,43,74.77360931435963,25.226390685640364
marslike,6422,42,44,72.83311772315653,27.166882276843463
marslike,6422,43,44,74.1267787839586,25.873221216041397
marslike,6431,42,43,49.46996466431096,50.53003533568905
marslike,6431,42,44,44.87632508833922,55.12367491166077
marslike,6431,43,44,55.12367491166078,44.87632508833922
marslike,6442,42,43,72.47956403269755,27.520435967302447
marslike,6442,42,44,70.02724795640327,29.972752043596728
marslike,6442,43,44,73.84196185286103,26.158038147138964
marslike,6468,42,43,64.31718061674009,35.68281938325991
marslike,6468,42,44,64.31718061674009,35.68281938325991
marslike,6468,43,44,66.96035242290749,33.03964757709251
marslike,6473,42,43,63.17365269461078,36.82634730538922
marslike,6473,42,44,67.66467065868264,32.33532934131736
marslike,6473,43,44,68.26347305389223,31.73652694610778
marslike,6474,42,43,64.06926406926407,35.930735930735935
marslike,6474,42,44,71.42857142857143,28.57142857142857
marslike,6474,43,44,67.53246753246754,32.467532467532465
marslike,6482,42,43,64.0,36.0
marslike,6482,42,44,68.0,31.999999999999996
marslike,6482,43,44,68.0,31.999999999999996
marslike,6488,42,43,74.0053050397878,25.994694960212207
marslike,6488,42,44,71.61803713527851,28.381962864721487
marslike,6488,43,44,71.3527851458886,28.647214854111404
marslike,6506,42,43,73.49397590361446,26.506024096385538
marslike,6506,42,44,70.48192771084338,29.518072289156628
marslike,6506,43,44,68.07228915662651,31.92771084337349
marslike,6514,42,43,80.21739130434783,19.782608695652172
marslike,6514,42,44,81.73913043478261,18.260869565217387
marslike,6514,43,44,81.30434782608695,18.695652173913047
marslike,6520,42,43,57.19298245614035,42.80701754385965
marslike,6520,42,44,57.54385964912281,42.45614035087719
marslike,6520,43,44,55.78947368421052,44.21052631578948
marslike,6525,42,43,70.34795763993948,29.652042360060516
marslike,6525,42,44,75.18910741301059,24.810892586989407
marslike,6525,43,44,69.7428139183056,30.2571860816944
marslike,6539,42,43,69.6969696969697,30.303030303030297
marslike,6539,42,44,71.38047138047138,28.619528619528623
marslike,6539,43,44,73.62514029180696,26.374859708193043
marslike,6553,42,43,68.22429906542055,31.775700934579444
marslike,6553,42,44,70.40498442367601,29.59501557632399
marslike,6553,43,44,63.862928348909655,36.137071651090345
marslike,6562,42,43,75.42857142857143,24.571428571428566
marslike,6562,42,44,74.28571428571429,25.71428571428571
marslike,6562,43,44,84.57142857142857,15.428571428571425
marslike,6591,42,43,73.11320754716981,26.88679245283019
marslike,6591,42,44,73.27044025157232,26.72955974842768
marslike,6591,43,44,73.42767295597484,26.572327044025158
marslike,6612,42,43,77.98507462686567,22.014925373134332
marslike,6612,42,44,73.88059701492537,26.119402985074625
marslike,6612,43,44,74.25373134328358,25.74626865671642
marslike,6620,42,43,61.46788990825688,38.53211009174312
marslike,6620,42,44,52.293577981651374,47.706422018348626
marslike,6620,43,44,60.550458715596335,39.449541284403665
marslike,6629,42,43,65.55555555555556,34.44444444444444
marslike,6629,42,44,67.77777777777779,32.22222222222222
marslike,6629,43,44,50.0,50.0
marslike,6642,42,43,70.55837563451777,29.441624365482234
marslike,6642,42,44,68.52791878172589,31.472081218274116
marslike,6642,43,44,63.95939086294417,36.04060913705583
marslike,6649,42,43,62.16216216216216,37.83783783783784
marslike,6649,42,44,58.55855855855856,41.44144144144144
marslike,6649,43,44,60.36036036036037,39.63963963963963
marslike,6652,42,43,64.19213973799127,35.80786026200873
marslike,6652,42,44,60.698689956331876,39.301310043668124
marslike,6652,43,44,58.369723435225616,41.630276564774384
marslike,6665,42,43,69.76320582877959,30.236794171220403
marslike,6665,42,44,66.66666666666666,33.333333333333336
marslike,6665,43,44,71.58469945355192,28.415300546448087
marslike,6666,42,43,76.11940298507463,23.880597014925375
marslike,6666,42,44,73.77398720682304,26.226012793176967
marslike,6666,43,44,70.78891257995735,29.21108742004265
marslike,6673,42,43,68.13953488372093,31.86046511627907
marslike,6673,42,44,66.04651162790698,33.95348837209302
marslike,6673,43,44,67.2093023255814,32.7906976744186
marslike,6676,42,43,69.187675070028,30.81232492997199
marslike,6676,42,44,75.35014005602241,24.649859943977592
marslike,6676,43,44,72.54901960784314,27.450980392156865
marslike,6689,42,43,77.00729927007299,22.99270072992701
marslike,6689,42,44,72.26277372262774,27.73722627737226
marslike,6689,43,44,71.8978102189781,28.102189781021902
marslike,6723,42,43,81.18279569892472,18.817204301075275
marslike,6723,42,44,76.34408602150538,23.655913978494624
marslike,6723,43,44,82.79569892473118,17.204301075268813
marslike,6743,42,43,54.51127819548872,45.48872180451128
marslike,6743,42,44,64.28571428571429,35.71428571428571
marslike,6743,43,44,52.63157894736842,47.36842105263158
marslike,6745,42,43,61.711711711711715,38.288288288288285
marslike,6745,42,44,63.06306306306306,36.93693693693694
marslike,6745,43,44,65.31531531531532,34.68468468468468
marslike,6766,42,43,67.02702702702703,32.97297297297297
marslike,6766,42,44,62.70270270270271,37.29729729729729
marslike,6766,43,44,68.10810810810811,31.891891891891888
marslike,6770,42,43,62.38244514106584,37.61755485893416
marslike,6770,42,44,64.57680250783699,35.423197492163006
marslike,6770,43,44,62.695924764890286,37.304075235109714
marslike,6803,42,43,75.7821552723059,24.217844727694093
marslike,6803,42,44,77.52027809965237,22.479721900347627
marslike,6803,43,44,75.43453070683661,24.56546929316339
marslike,6819,42,43,72.11413748378729,27.88586251621271
marslike,6819,42,44,72.11413748378729,27.88586251621271
marslike,6819,43,44,72.63294422827497,27.367055771725035
marslike,6837,42,43,54.23728813559322,45.76271186440678
marslike,6837,42,44,56.779661016949156,43.220338983050844
marslike,6837,43,44,67.79661016949152,32.20338983050848
marslike,6849,42,43,64.0,36.0
marslike,6849,42,44,66.8,33.199999999999996
marslike,6849,43,44,68.0,31.999999999999996
marslike,6855,42,43,60.15625,39.84375
marslike,6855,42,44,66.40625,33.59375
marslike,6855,43,44,60.9375,39.0625
marslike,6880,42,43,74.75247524752476,25.247524752475247
marslike,6880,42,44,77.47524752475248,22.524752475247524
marslike,6880,43,44,78.46534653465346,21.53465346534653
marslike,6895,42,43,71.51515151515152,28.48484848484848
marslike,6895,42,44,70.9090909090909,29.09090909090909
marslike,6895,43,44,68.48484848484848,31.51515151515152
marslike,6898,42,43,73.49397590361446,26.506024096385538
marslike,6898,42,44,71.6867469879518,28.31325301204819
marslike,6898,43,44,74.69879518072288,25.30120481927711
marslike,6903,42,43,77.97619047619048,22.023809523809522
marslike,6903,42,44,71.42857142857143,28.57142857142857
marslike,6903,43,44,77.97619047619048,22.023809523809522
marslike,6908,42,43,77.56849315068493,22.431506849315063
marslike,6908,42,44,76.36986301369863,23.630136986301366
marslike,6908,43,44,77.3972602739726,22.602739726027398
marslike,6951,42,43,58.43828715365239,41.56171284634761
marslike,6951,42,44,67.00251889168766,32.99748110831234
marslike,6951,43,44,60.20151133501259,39.79848866498741
marslike,6953,42,43,68.72427983539094,31.275720164609055
marslike,6953,42,44,70.78189300411523,29.218106995884774
marslike,6953,43,44,74.07407407407408,25.92592592592593
marslike,6954,42,43,60.25104602510461,39.74895397489539
marslike,6954,42,44,65.27196652719665,34.72803347280335
marslike,6954,43,44,65.27196652719665,34.72803347280335
marslike,6963,42,43,66.56441717791411,33.435582822085884
marslike,6963,42,44,70.5521472392638,29.447852760736193
marslike,6963,43,44,66.56441717791411,33.435582822085884
marslike,6975,42,43,74.74226804123711,25.257731958762886
marslike,6975,42,44,72.16494845360825,27.835051546391753
marslike,6975,43,44,75.77319587628865,24.226804123711343
marslike,6978,42,43,69.76,30.240000000000002
marslike,6978,42,44,69.28,30.720000000000002
marslike,6978,43,44,72.16,27.839999999999996
marslike,7001,42,43,69.33638443935926,30.663615560640732
marslike,7001,42,44,70.25171624713958,29.748283752860416
marslike,7001,43,44,69.56521739130434,30.434782608695656
marslike,7003,42,43,78.1491002570694,21.850899742930597
marslike,7003,42,44,75.06426735218508,24.935732647814913
marslike,7003,43,44,78.66323907455013,21.336760925449873
marslike,7027,42,43,78.125,21.875
marslike,7027,42,44,73.828125,26.171875
marslike,7027,43,44,78.515625,21.484375
marslike,7040,42,43,64.58333333333334,35.416666666666664
marslike,7040,42,44,63.541666666666664,36.458333333333336
marslike,7040,43,44,55.729166666666664,44.270833333333336
marslike,7044,42,43,73.121387283237,26.878612716763005
marslike,7044,42,44,74.85549132947978,25.144508670520228
marslike,7044,43,44,78.32369942196532,21.67630057803468
marslike,7048,42,43,74.93606138107417,25.063938618925828
marslike,7048,42,44,69.56521739130434,30.434782608695656
marslike,7048,43,44,69.82097186700767,30.179028132992325
marslike,7050,42,43,73.83720930232558,26.16279069767442
marslike,7050,42,44,69.76744186046511,30.23255813953488
marslike,7050,43,44,66.27906976744185,33.720930232558146
marslike,7065,42,43,66.7779632721202,33.2220367278798
marslike,7065,42,44,59.59933222036727,40.40066777963273
marslike,7065,43,44,61.101836393989984,38.898163606010016
marslike,7070,42,43,69.6088264794383,30.391173520561686
marslike,7070,42,44,69.00702106318957,30.992978936810434
marslike,7070,43,44,69.6088264794383,30.391173520561686
marslike,7071,42,43,65.70048309178745,34.29951690821256
marslike,7071,42,44,63.28502415458937,36.71497584541063
marslike,7071,43,44,65.21739130434783,34.78260869565217
marslike,7095,42,43,76.73267326732673,23.267326732673265
marslike,7095,42,44,78.46534653465346,21.53465346534653
marslike,7095,43,44,75.0,25.0
marslike,7097,42,43,54.644808743169406,45.355191256830594
marslike,7097,42,44,56.557377049180324,43.442622950819676
marslike,7097,43,44,52.732240437158474,47.267759562841526
marslike,7122,42,43,64.51612903225806,35.483870967741936
marslike,7122,42,44,74.19354838709677,25.806451612903224
marslike,7122,43,44,68.27956989247312,31.720430107526887
marslike,7133,42,43,70.67669172932331,29.323308270676694
marslike,7133,42,44,71.05263157894737,28.947368421052634
marslike,7133,43,44,72.74436090225564,27.255639097744368
marslike,7135,42,43,69.23076923076923,30.76923076923077
marslike,7135,42,44,66.66666666666666,33.333333333333336
marslike,7135,43,44,67.17948717948717,32.820512820512825
marslike,7150,42,43,59.693877551020414,40.306122448979586
marslike,7150,42,44,60.204081632653065,39.795918367346935
marslike,7150,43,44,63.775510204081634,36.224489795918366
marslike,7152,42,43,73.89705882352942,26.102941176470583
marslike,7152,42,44,70.58823529411765,29.411764705882348
marslike,7152,43,44,70.58823529411765,29.411764705882348
marslike,7160,42,43,74.30830039525692,25.69169960474308
marslike,7160,42,44,77.4703557312253,22.529644268774707
marslike,7160,43,44,77.07509881422925,22.92490118577075
marslike,7168,42,43,75.96153846153845,24.03846153846154
marslike,7168,42,44,77.88461538461539,22.115384615384613
marslike,7168,43,44,74.03846153846155,25.96153846153846
marslike,7183,42,43,74.58432304038006,25.415676959619947
marslike,7183,42,44,71.97149643705463,28.028503562945374
marslike,7183,43,44,72.92161520190024,27.078384798099762
marslike,7195,42,43,62.45259165613148,37.54740834386852
marslike,7195,42,44,63.46396965865993,36.53603034134007
marslike,7195,43,44,65.48672566371681,34.51327433628318
marslike,7197,42,43,68.83116883116884,31.16883116883117
marslike,7197,42,44,72.2943722943723,27.705627705627712
marslike,7197,43,44,74.89177489177489,25.108225108225113
marslike,7217,42,43,73.72881355932203,26.271186440677962
marslike,7217,42,44,66.10169491525424,33.89830508474576
marslike,7217,43,44,72.03389830508475,27.966101694915256
marslike,7231,42,43,71.35922330097088,28.640776699029125
marslike,7231,42,44,61.6504854368932,38.3495145631068
marslike,7231,43,44,54.36893203883495,45.63106796116505
marslike,7245,42,43,71.84466019417476,28.155339805825243
marslike,7245,42,44,70.87378640776699,29.126213592233007
marslike,7245,43,44,75.72815533980582,24.271844660194176
marslike,7251,42,43,75.0,25.0
marslike,7251,42,44,74.35064935064936,25.649350649350644
marslike,7251,43,44,70.77922077922078,29.220779220779225
marslike,7264,42,43,52.55474452554745,47.44525547445255
marslike,7264,42,44,56.02189781021898,43.97810218978102
marslike,7264,43,44,52.37226277372263,47.62773722627737
marslike,7266,42,43,66.66666666666666,33.333333333333336
marslike,7266,42,44,72.22222222222221,27.77777777777778
marslike,7266,43,44,71.42857142857143,28.57142857142857
marslike,7271,42,43,63.929618768328446,36.070381231671554
marslike,7271,42,44,53.3724340175953,46.6275659824047
marslike,7271,43,44,56.598240469208214,43.401759530791786
marslike,7278,42,43,44.47761194029851,55.52238805970149
marslike,7278,42,44,47.01492537313433,52.98507462686567
marslike,7278,43,44,47.61194029850746,52.38805970149254
marslike,7281,42,43,78.08219178082192,21.91780821917808
marslike,7281,42,44,77.3972602739726,22.602739726027398
marslike,7281,43,44,76.71232876712328,23.28767123287672
marslike,7285,42,43,60.747663551401864,39.252336448598136
marslike,7285,42,44,71.02803738317756,28.971962616822434
marslike,7285,43,44,72.89719626168224,27.10280373831776
marslike,7290,42,43,67.65578635014838,32.344213649851625
marslike,7290,42,44,70.91988130563797,29.08011869436202
marslike,7290,43,44,70.62314540059347,29.37685459940653
marslike,7362,42,43,72.1830985915493,27.8169014084507
marslike,7362,42,44,74.64788732394366,25.352112676056336
marslike,7362,43,44,66.90140845070422,33.098591549295776
marslike,7373,42,43,76.29310344827587,23.70689655172413
marslike,7373,42,44,72.84482758620689,27.155172413793103
marslike,7373,43,44,74.56896551724138,25.43103448275862
marslike,7420,42,43,62.12765957446808,37.87234042553192
marslike,7420,42,44,65.95744680851064,34.04255319148937
marslike,7420,43,44,67.23404255319149,32.765957446808514
marslike,7444,42,43,71.73489278752436,28.265107212475638
marslike,7444,42,44,71.9298245614035,28.07017543859649
marslike,7444,43,44,72.12475633528264,27.875243664717352
marslike,7463,42,43,69.34306569343066,30.65693430656934
marslike,7463,42,44,68.61313868613139,31.386861313868607
marslike,7463,43,44,64.37956204379563,35.62043795620438
marslike,7467,42,43,67.55994358251057,32.44005641748943
marslike,7467,42,44,65.58533145275035,34.41466854724965
marslike,7467,43,44,67.27785613540198,32.72214386459803
marslike,7468,42,43,72.3404255319149,27.6595744680851
marslike,7468,42,44,74.46808510638297,25.531914893617024
marslike,7468,43,44,75.31914893617021,24.680851063829788
marslike,7484,42,43,69.79865771812081,30.201342281879196
marslike,7484,42,44,64.42953020134227,35.570469798657726
marslike,7484,43,44,63.08724832214765,36.91275167785235
marslike,7492,42,43,68.18950930626058,31.810490693739425
marslike,7492,42,44,68.35871404399323,31.64128595600677
marslike,7492,43,44,71.57360406091371,28.42639593908629
marslike,7524,42,43,56.34178905206942,43.65821094793058
marslike,7524,42,44,55.80774365821095,44.19225634178905
marslike,7524,43,44,54.73965287049399,45.26034712950601
marslike,7533,42,43,65.73426573426573,34.265734265734274
marslike,7533,42,44,62.93706293706294,37.06293706293706
marslike,7533,43,44,69.93006993006993,30.069930069930074
marslike,7535,42,43,72.38372093023256,27.616279069767447
marslike,7535,42,44,72.67441860465115,27.32558139534884
marslike,7535,43,44,70.20348837209302,29.796511627906973
marslike,7537,42,43,74.5945945945946,25.4054054054054
marslike,7537,42,44,77.29729729729729,22.702702702702705
marslike,7537,43,44,75.13513513513513,24.864864864864867
marslike,7601,42,43,59.388646288209614,40.611353711790386
marslike,7601,42,44,61.572052401746724,38.427947598253276
marslike,7601,43,44,70.74235807860262,29.257641921397383
marslike,7604,42,43,66.55231560891939,33.447684391080614
marslike,7604,42,44,64.15094339622641,35.84905660377359
marslike,7604,43,44,63.979416809605496,36.020583190394504
marslike,7617,42,43,64.79820627802691,35.2017937219731
marslike,7617,42,44,66.3677130044843,33.63228699551569
marslike,7617,43,44,66.59192825112108,33.40807174887892
marslike,7636,42,43,57.692307692307686,42.307692307692314
marslike,7636,42,44,63.46153846153846,36.53846153846154
marslike,7636,43,44,60.57692307692307,39.42307692307693
marslike,7642,42,43,73.28767123287672,26.71232876712328
marslike,7642,42,44,70.54794520547945,29.452054794520542
marslike,7642,43,44,76.36986301369863,23.630136986301366
marslike,7663,42,43,75.38071065989847,24.619289340101524
marslike,7663,42,44,75.1269035532995,24.873096446700504
marslike,7663,43,44,73.60406091370558,26.39593908629442
marslike,7675,42,43,71.01449275362319,28.985507246376805
marslike,7675,42,44,70.77294685990339,29.227053140096615
marslike,7675,43,44,73.42995169082126,26.57004830917874
marslike,7697,42,43,49.09090909090909,50.90909090909091
marslike,7697,42,44,47.878787878787875,52.121212121212125
marslike,7697,43,44,49.696969696969695,50.303030303030305
marslike,7699,42,43,59.93975903614458,40.06024096385542
marslike,7699,42,44,62.34939759036144,37.65060240963856
marslike,7699,43,44,67.7710843373494,32.22891566265061
marslike,7703,42,43,62.4113475177305,37.5886524822695
marslike,7703,42,44,67.37588652482269,32.62411347517731
marslike,7703,43,44,68.08510638297872,31.914893617021278
marslike,7718,42,43,65.88235294117646,34.11764705882353
marslike,7718,42,44,74.11764705882354,25.882352941176467
marslike,7718,43,44,74.90196078431373,25.098039215686274
marslike,7744,42,43,67.17325227963525,32.82674772036474
marslike,7744,42,44,65.04559270516718,34.954407294832826
marslike,7744,43,44,75.98784194528876,24.012158054711243
marslike,7756,42,43,69.93464052287581,30.065359477124186
marslike,7756,42,44,80.3921568627451,19.6078431372549
marslike,7756,43,44,71.24183006535948,28.75816993464052
marslike,7762,42,43,54.347826086956516,45.652173913043484
marslike,7762,42,44,49.40711462450593,50.59288537549407
marslike,7762,43,44,50.19762845849802,49.80237154150198
marslike,7764,42,43,46.57039711191336,53.42960288808665
marslike,7764,42,44,40.07220216606498,59.927797833935024
marslike,7764,43,44,57.03971119133574,42.96028880866426
marslike,7770,42,43,67.02586206896551,32.974137931034484
marslike,7770,42,44,66.37931034482759,33.620689655172406
marslike,7770,43,44,71.76724137931035,28.23275862068966
marslike,7778,42,43,65.9047619047619,34.0952380952381
marslike,7778,42,44,65.52380952380953,34.476190476190474
marslike,7778,43,44,68.76190476190476,31.23809523809524
marslike,7809,42,43,70.11494252873564,29.885057471264364
marslike,7809,42,44,68.53448275862068,31.465517241379317
marslike,7809,43,44,71.83908045977012,28.16091954022989
marslike,7820,42,43,45.056320400500624,54.943679599499376
marslike,7820,42,44,48.310387984981226,51.689612015018774
marslike,7820,43,44,44.931163954943685,55.06883604505632
marslike,7826,42,43,64.49864498644986,35.50135501355014
marslike,7826,42,44,57.994579945799465,42.005420054200535
marslike,7826,43,44,56.09756097560976,43.90243902439024
marslike,7836,42,43,65.07352941176471,34.92647058823529
marslike,7836,42,44,68.75,31.25
marslike,7836,43,44,68.01470588235294,31.985294117647058
marslike,7869,42,43,56.86274509803921,43.13725490196079
marslike,7869,42,44,58.16993464052288,41.83006535947712
marslike,7869,43,44,50.326797385620914,49.673202614379086
marslike,7881,42,43,76.10619469026548,23.893805309734518
marslike,7881,42,44,81.41592920353983,18.58407079646017
marslike,7881,43,44,70.79646017699115,29.20353982300885
marslike,7889,42,43,74.3455497382199,25.654450261780106
marslike,7889,42,44,74.3455497382199,25.654450261780106
marslike,7889,43,44,70.68062827225131,29.31937172774869
marslike,7919,42,43,74.42273534635879,25.57726465364121
marslike,7919,42,44,72.46891651865009,27.531083481349917
marslike,7919,43,44,71.93605683836589,28.063943161634107
marslike,7921,42,43,68.0,31.999999999999996
marslike,7921,42,44,74.0,26.0
marslike,7921,43,44,71.0,29.000000000000004
marslike,7963,42,43,74.71526195899773,25.284738041002274
marslike,7963,42,44,75.85421412300684,24.145785876993166
marslike,7963,43,44,73.80410022779044,26.195899772209565
marslike,7970,42,43,61.95652173913043,38.04347826086957
marslike,7970,42,44,63.04347826086957,36.95652173913043
marslike,7970,43,44,65.21739130434783,34.78260869565217
marslike,7978,42,43,68.125,31.874999999999996
marslike,7978,42,44,66.875,33.12500000000001
marslike,7978,43,44,71.25,28.749999999999996
marslike,8004,42,43,74.4336569579288,25.566343042071193
marslike,8004,42,44,73.13915857605178,26.860841423948223
marslike,8004,43,44,69.25566343042071,30.74433656957929
marslike,8013,42,43,74.28872497365649,25.711275026343515
marslike,8013,42,44,72.91886195995785,27.081138040042152
marslike,8013,43,44,72.28661749209695,27.71338250790305
marslike,8031,42,43,62.16216216216216,37.83783783783784
marslike,8031,42,44,60.36036036036037,39.63963963963963
marslike,8031,43,44,65.76576576576578,34.23423423423423
marslike,8052,42,43,58.54214123006833,41.45785876993167
marslike,8052,42,44,62.414578587699324,37.585421412300676
marslike,8052,43,44,64.00911161731207,35.99088838268793
marslike,8074,42,43,71.9298245614035,28.07017543859649
marslike,8074,42,44,76.19047619047619,23.809523809523814
marslike,8074,43,44,70.42606516290726,29.57393483709273
marslike,8080,42,43,85.71428571428571,14.28571428571429
marslike,8080,42,44,82.14285714285714,17.85714285714286
marslike,8080,43,44,76.19047619047619,23.809523809523814
marslike,8098,42,43,77.63157894736842,22.368421052631582
marslike,8098,42,44,69.73684210526315,30.263157894736846
marslike,8098,43,44,76.31578947368422,23.684210526315784
marslike,8101,42,43,72.11538461538461,27.884615384615387
marslike,8101,42,44,78.36538461538461,21.634615384615387
marslike,8101,43,44,68.26923076923077,31.73076923076923
marslike,8135,42,43,72.33009708737865,27.669902912621357
marslike,8135,42,44,74.75728155339806,25.24271844660194
marslike,8135,43,44,75.24271844660194,24.75728155339806
marslike,8142,42,43,62.74944567627494,37.25055432372506
marslike,8142,42,44,65.85365853658537,34.14634146341463
marslike,8142,43,44,64.30155210643017,35.69844789356984
marslike,8183,42,43,69.67670011148273,30.323299888517276
marslike,8183,42,44,70.68004459308807,29.319955406911923
marslike,8183,43,44,70.1226309921962,29.87736900780379
marslike,8221,42,43,75.10204081632654,24.897959183673468
marslike,8221,42,44,74.89795918367346,25.102040816326532
marslike,8221,43,44,74.6938775510204,25.306122448979597
marslike,8223,42,43,48.78048780487805,51.21951219512195
marslike,8223,42,44,50.40650406504065,49.59349593495935
marslike,8223,43,44,52.84552845528455,47.15447154471545
marslike,8254,42,43,68.26086956521739,31.739130434782613
marslike,8254,42,44,71.73913043478261,28.260869565217394
marslike,8254,43,44,65.65217391304347,34.34782608695652
marslike,8264,42,43,70.54263565891473,29.457364341085267
marslike,8264,42,44,71.83462532299741,28.165374677002585
marslike,8264,43,44,73.38501291989664,26.614987080103358
marslike,8331,42,43,73.568281938326,26.431718061674005
marslike,8331,42,44,74.8898678414097,25.110132158590304
marslike,8331,43,44,76.2114537444934,23.788546255506603
marslike,8352,42,43,47.93388429752066,52.066115702479344
marslike,8352,42,44,54.54545454545454,45.45454545454546
marslike,8352,43,44,61.98347107438017,38.01652892561983
marslike,8362,42,43,61.7816091954023,38.2183908045977
marslike,8362,42,44,64.08045977011494,35.91954022988506
marslike,8362,43,44,61.49425287356321,38.50574712643679
marslike,8392,42,43,68.67469879518072,31.32530120481928
marslike,8392,42,44,53.01204819277109,46.98795180722891
marslike,8392,43,44,59.036144578313255,40.963855421686745
marslike,8394,42,43,74.20718816067652,25.79281183932347
marslike,8394,42,44,72.3044397463002,27.695560253699792
marslike,8394,43,44,72.51585623678648,27.48414376321353
marslike,8419,42,43,72.45901639344262,27.54098360655738
marslike,8419,42,44,67.54098360655738,32.45901639344262
marslike,8419,43,44,71.80327868852459,28.196721311475414
marslike,8426,42,43,74.13793103448276,25.86206896551724
marslike,8426,42,44,72.98850574712644,27.011494252873558
marslike,8426,43,44,73.5632183908046,26.436781609195403
marslike,8438,42,43,71.9298245614035,28.07017543859649
marslike,8438,42,44,76.84210526315789,23.15789473684211
marslike,8438,43,44,71.57894736842105,28.421052631578945
marslike,8440,42,43,79.13043478260869,20.869565217391305
marslike,8440,42,44,73.04347826086956,26.956521739130434
marslike,8440,43,44,69.56521739130434,30.434782608695656
marslike,8478,42,43,67.26804123711341,32.73195876288659
marslike,8478,42,44,62.628865979381445,37.371134020618555
marslike,8478,43,44,65.97938144329896,34.02061855670103
marslike,8508,42,43,75.45839210155148,24.541607898448515
marslike,8508,42,44,71.36812411847673,28.63187588152327
marslike,8508,43,44,71.36812411847673,28.63187588152327
marslike,8511,42,43,64.83180428134557,35.16819571865444
marslike,8511,42,44,62.69113149847095,37.30886850152905
marslike,8511,43,44,67.58409785932722,32.415902140672785
marslike,8516,42,43,72.72727272727273,27.27272727272727
marslike,8516,42,44,74.30830039525692,25.69169960474308
marslike,8516,43,44,72.72727272727273,27.27272727272727
marslike,8546,42,43,70.27027027027027,29.729729729729726
marslike,8546,42,44,73.74517374517374,26.25482625482626
marslike,8546,43,44,75.2895752895753,24.710424710424704
marslike,8564,42,43,71.85185185185186,28.148148148148145
marslike,8564,42,44,70.37037037037037,29.629629629629626
marslike,8564,43,44,71.85185185185186,28.148148148148145
marslike,8588,42,43,60.76923076923077,39.23076923076923
marslike,8588,42,44,60.0,40.0
marslike,8588,43,44,61.53846153846154,38.46153846153846
marslike,8597,42,43,55.5956678700361,44.4043321299639
marslike,8597,42,44,56.13718411552347,43.86281588447653
marslike,8597,43,44,52.888086642599276,47.111913357400724
marslike,8632,42,43,72.78761061946902,27.212389380530976
marslike,8632,42,44,69.02654867256636,30.973451327433633
marslike,8632,43,44,70.2433628318584,29.756637168141598
marslike,8659,42,43,72.93447293447294,27.06552706552706
marslike,8659,42,44,70.94017094017094,29.059829059829056
marslike,8659,43,44,72.93447293447294,27.06552706552706
marslike,8664,42,43,61.66666666666667,38.33333333333333
marslike,8664,42,44,65.55555555555556,34.44444444444444
marslike,8664,43,44,70.55555555555556,29.44444444444444
marslike,8665,42,43,70.11494252873564,29.885057471264364
marslike,8665,42,44,75.86206896551724,24.13793103448276
marslike,8665,43,44,71.26436781609196,28.735632183908045
marslike,8669,42,43,66.90391459074732,33.09608540925267
marslike,8669,42,44,65.12455516014235,34.87544483985765
marslike,8669,43,44,65.83629893238434,34.16370106761566
marslike,8694,42,43,71.75398633257403,28.246013667425974
marslike,8694,42,44,73.12072892938497,26.87927107061503
marslike,8694,43,44,68.79271070615034,31.207289293849662
marslike,8695,42,43,67.80952380952381,32.19047619047619
marslike,8695,42,44,73.14285714285714,26.857142857142858
marslike,8695,43,44,66.66666666666666,33.333333333333336
marslike,8698,42,43,72.3076923076923,27.692307692307693
marslike,8698,42,44,71.15384615384616,28.846153846153843
marslike,8698,43,44,73.84615384615385,26.15384615384615
marslike,8700,42,43,72.7447216890595,27.2552783109405
marslike,8700,42,44,72.552783109405,27.447216890595005
marslike,8700,43,44,73.12859884836853,26.87140115163148
marslike,8736,42,43,71.04072398190046,28.959276018099544
marslike,8736,42,44,70.13574660633483,29.864253393665162
marslike,8736,43,44,71.04072398190046,28.959276018099544
marslike,8741,42,43,69.18238993710692,30.817610062893085
marslike,8741,42,44,67.29559748427673,32.704402515723274
marslike,8741,43,44,67.61006289308176,32.38993710691824
marslike,8744,42,43,77.74647887323944,22.253521126760567
marslike,8744,42,44,70.70422535211267,29.295774647887328
marslike,8744,43,44,77.46478873239437,22.535211267605636
marslike,8766,42,43,70.87719298245614,29.122807017543863
marslike,8766,42,44,63.50877192982456,36.49122807017544
marslike,8766,43,44,69.82456140350877,30.175438596491233
marslike,8779,42,43,50.51546391752577,49.48453608247423
marslike,8779,42,44,50.51546391752577,49.48453608247423
marslike,8779,43,44,48.45360824742268,51.546391752577314
marslike,8789,42,43,77.14285714285715,22.857142857142854
marslike,8789,42,44,73.80952380952381,26.190476190476186
marslike,8789,43,44,74.28571428571429,25.71428571428571
marslike,8797,42,43,65.08875739644971,34.9112426035503
marslike,8797,42,44,71.59763313609467,28.402366863905325
marslike,8797,43,44,68.04733727810651,31.95266272189349
marslike,8798,42,43,72.29336437718277,27.70663562281723
marslike,8798,42,44,70.89639115250291,29.103608847497085
marslike,8798,43,44,72.9918509895227,27.0081490104773
marslike,8801,42,43,67.27272727272727,32.72727272727273
marslike,8801,42,44,62.727272727272734,37.272727272727266
marslike,8801,43,44,64.54545454545455,35.45454545454545
